# atmospheric parameters ATMLAY, A, B, C respectively
 0.00000000E+00  3.52712886E+05  8.98983368E+05  2.71294114E+06  1.00000000E+07
-1.81293434E+02 -9.27801230E+01  1.65357936E+00  5.97264350E-04  1.12829200E-02
 1.22377274E+03  1.14411365E+03  1.21149015E+03  9.39164960E+02  1.00000000E+00
 9.51854837E+05  8.52128985E+05  6.50135488E+05  7.07707765E+05  1.00000000E+09
# atmospheric height [m] and refractive index columns 
-6.97916778E+02  1.000320203262859E+00
-6.96916778E+02  1.000320169624700E+00
-6.95916778E+02  1.000320135990075E+00
-6.94916778E+02  1.000320102358983E+00
-6.93916778E+02  1.000320068731424E+00
-6.92916778E+02  1.000320035107398E+00
-6.91916778E+02  1.000320001486904E+00
-6.90916778E+02  1.000319967869942E+00
-6.89916778E+02  1.000319934256512E+00
-6.88916778E+02  1.000319900646613E+00
-6.87916778E+02  1.000319867040244E+00
-6.86916778E+02  1.000319833437406E+00
-6.85916778E+02  1.000319799838099E+00
-6.84916778E+02  1.000319766242320E+00
-6.83916778E+02  1.000319732650071E+00
-6.82916778E+02  1.000319699061352E+00
-6.81916778E+02  1.000319665476160E+00
-6.80916778E+02  1.000319631894497E+00
-6.79916778E+02  1.000319598316362E+00
-6.78916778E+02  1.000319564741754E+00
-6.77916778E+02  1.000319531170673E+00
-6.76916778E+02  1.000319497603119E+00
-6.75916778E+02  1.000319464039092E+00
-6.74916778E+02  1.000319430478590E+00
-6.73916778E+02  1.000319396921614E+00
-6.72916778E+02  1.000319363368163E+00
-6.71916778E+02  1.000319329818237E+00
-6.70916778E+02  1.000319296271836E+00
-6.69916778E+02  1.000319262728958E+00
-6.68916778E+02  1.000319229189605E+00
-6.67916778E+02  1.000319195653775E+00
-6.66916778E+02  1.000319162121468E+00
-6.65916778E+02  1.000319128592683E+00
-6.64916778E+02  1.000319095067421E+00
-6.63916778E+02  1.000319061545681E+00
-6.62916778E+02  1.000319028027462E+00
-6.61916778E+02  1.000318994512764E+00
-6.60916778E+02  1.000318961001588E+00
-6.59916778E+02  1.000318927493931E+00
-6.58916778E+02  1.000318893989795E+00
-6.57916778E+02  1.000318860489179E+00
-6.56916778E+02  1.000318826992081E+00
-6.55916778E+02  1.000318793498503E+00
-6.54916778E+02  1.000318760008443E+00
-6.53916778E+02  1.000318726521902E+00
-6.52916778E+02  1.000318693038878E+00
-6.51916778E+02  1.000318659559372E+00
-6.50916778E+02  1.000318626083383E+00
-6.49916778E+02  1.000318592610911E+00
-6.48916778E+02  1.000318559141955E+00
-6.47916778E+02  1.000318525676515E+00
-6.46916778E+02  1.000318492214590E+00
-6.45916778E+02  1.000318458756182E+00
-6.44916778E+02  1.000318425301287E+00
-6.43916778E+02  1.000318391849908E+00
-6.42916778E+02  1.000318358402042E+00
-6.41916778E+02  1.000318324957690E+00
-6.40916778E+02  1.000318291516852E+00
-6.39916778E+02  1.000318258079527E+00
-6.38916778E+02  1.000318224645714E+00
-6.37916778E+02  1.000318191215414E+00
-6.36916778E+02  1.000318157788626E+00
-6.35916778E+02  1.000318124365349E+00
-6.34916778E+02  1.000318090945583E+00
-6.33916778E+02  1.000318057529329E+00
-6.32916778E+02  1.000318024116584E+00
-6.31916778E+02  1.000317990707350E+00
-6.30916778E+02  1.000317957301626E+00
-6.29916778E+02  1.000317923899411E+00
-6.28916778E+02  1.000317890500704E+00
-6.27916778E+02  1.000317857105507E+00
-6.26916778E+02  1.000317823713818E+00
-6.25916778E+02  1.000317790325636E+00
-6.24916778E+02  1.000317756940962E+00
-6.23916778E+02  1.000317723559796E+00
-6.22916778E+02  1.000317690182136E+00
-6.21916778E+02  1.000317656807982E+00
-6.20916778E+02  1.000317623437335E+00
-6.19916778E+02  1.000317590070193E+00
-6.18916778E+02  1.000317556706557E+00
-6.17916778E+02  1.000317523346425E+00
-6.16916778E+02  1.000317489989798E+00
-6.15916778E+02  1.000317456636675E+00
